stock_id,時間,開盤價,最高價,最低價,收盤價,漲跌幅,SMA5,SMA10,SMA20,SMA60,控盤者成本線,成交量,MA5,MA10,融資(張),差額(張),買進(張),賣出(張),現償(張),使用率,融券(張),差額(張).1,買進(張).1,賣出(張).1,券償(張),使用率.1,買賣超(張),外資持股(張),買進(張).2,賣出(張).2,外資持股比例,買賣超(張).1,投信持股(張),買進(張).3,賣出(張).3,投信持股比例,買賣超(張).2,自營商持股(張),買進(張).4,賣出(張).4,自營商持股比例,買賣超(張).3,主力持股(張),買進(張).5,賣出(張).5
2497,2022/3/18,110.5,114,96.5,97,-8.49,99.6,101.2,106.1,90.66,105.22,26801,6525,3922,9310,1526,2932,1406,0,0.3135,3856,117,309,426,0,0.1298,-3148,5806,1187,4335,0.0488,0,156,0,0,0.0013,-847,404,51,898,0.0034,-4721,-47561,1580,6301
2497,2022/4/6,103.5,111.5,103,109.5,5.29,104.64,100.89,100.62,94.13,104.53,14351,13305,14751,11084,-227,1133,1341,19,0.3732,2747,-442,627,196,11,0.0925,452,3296,2397,1945,0.0277,9,165,9,0,0.0014,80,739,186,106,0.0062,221,-51122,1746,1525
2497,2022/4/7,109,110.5,99.9,100,-8.68,105.2,101.68,100.7,94.4,104.69,20240,15523,15875,10362,-722,1588,2300,10,0.3489,1349,-1398,1424,36,10,0.0454,-875,2421,2085,2960,0.0203,0,165,0,0,0.0014,-119,620,221,340,0.0052,-1128,-52250,1251,2379
2497,2022/4/22,94.3,95,92.5,92.5,-3.75,96.24,97.89,100.31,98.07,101.03,6515,7723,7654,10058,-294,324,618,0,0.3387,2386,-203,687,484,0,0.0803,-73,2028,1207,1280,0.017,-51,352,0,51,0.003,-23,606,30,53,0.0051,-122,-55309,790,912
2497,2022/4/25,88.1,88.6,83.5,84.2,-8.97,93.76,96.65,99.42,98.22,99.59,8893,8212,7924,9767,-291,1376,1665,2,0.3289,2609,223,529,752,0,0.0878,1190,3184,2612,1422,0.0268,0,352,0,0,0.003,9,615,28,19,0.0052,472,-54837,1671,1199
2497,2022/5/6,78.7,79.6,76.4,78.2,-4.63,80.68,82.93,90.96,98.62,92.65,5478,5930,6723,9281,-325,343,648,20,0.3125,2242,99,455,554,0,0.0755,-131,2278,1056,1187,0.0191,0,125,0,0,0.0011,3,508,38,35,0.0043,-181,-57829,608,789
2497,2022/5/9,73.4,74.5,71.1,71.4,-8.7,78.66,80.82,89.36,98.37,91.28,6706,6085,6742,8601,-680,321,999,2,0.2896,2177,-65,614,549,0,0.0733,706,3215,2500,1794,0.027,-125,0,0,125,0,-1,507,30,31,0.0043,405,-57424,2045,1640
2497,2022/6/30,80,80,74.2,74.4,-6.42,79.94,79.37,81.23,84.32,83.15,2767,3556,3714,8931,-180,290,470,0,0.3007,0,0,0,0,0,0,-641,4149,817,1458,0.0349,0,0,0,0,0,0,441,0,0,0.0037,-402,-56343,938,1340
2497,2022/7/1,73.5,73.8,66.6,66.6,-10.48,77.2,78.12,80.41,83.6,82.67,5694,3809,3840,8346,-585,393,969,9,0.281,999,999,0,999,0,0.0336,768,4880,2060,1292,0.041,0,0,0,0,0,5,446,7,2,0.0036,633,-55710,1478,845
2498,2012/7/4,400,404.5,397,397,0.51,389.4,383.5,374.3,422.19,382.97,13152,9138,9689,30281,-2557,0,2527,30,0.1422,0,0,0,0,0,0,523,389440,1475,952,0.457,21,10789,38,17,0.0127,1527,10373,1705,178,0.0122,880,-100290,2725,1845
2498,2012/7/5,364,366.5,339,339.5,-14.48,382.3,379.45,372.38,419.18,370.75,34748,14549,11952,37968,7687,8994,1281,26,0.1782,1189,1189,0,1189,0,0.0056,-16747,372793,831,17578,0.4375,0,10789,1,1,0.0127,-2169,8204,232,2401,0.0096,-17037,-117327,1934,18971
2498,2015/6/5,95,95.7,92.1,92.8,-1.8,95.32,99.41,103.68,124.12,131.63,12425,15293,9699,47314,-401,1666,1685,382,0.2286,8094,243,918,1165,4,0.0391,112,185897,2030,1918,0.2245,-4,3935,0,4,0.0048,-360,14889,248,608,0.018,-528,-362434,1765,2293
2498,2015/6/8,83.6,83.6,83.6,83.6,-9.91,92.44,97.52,102.31,123.13,131.23,4301,13404,9806,46121,-1193,594,844,942,0.2228,10121,2027,97,2126,2,0.0489,1474,186551,1502,28,0.2253,0,3935,0,0,0.0048,-55,14834,0,55,0.0179,362,-362072,2070,1708
2498,2015/6/8,83.6,83.6,83.6,83.6,-9.91,92.44,97.52,102.31,123.13,131.23,4301,13404,9806,46121,-1193,594,844,942,0.2228,10121,2027,97,2126,2,0.0489,1474,186551,1502,28,0.2253,0,3935,0,0,0.0048,-55,14834,0,55,0.0179,362,-362072,2070,1708
2498,2015/6/9,75.3,75.3,75.3,75.3,-9.93,87.8,94.75,100.55,121.98,130.41,7879,12859,10208,43210,-2911,1398,2965,1344,0.2087,8530,-1591,1719,130,2,0.0412,950,187465,1200,250,0.2264,0,3935,0,0,0.0048,-60,14774,0,60,0.0178,1828,-360244,3268,1440
2498,2015/8/6,71.2,71.8,70,70,-1.69,69.7,69.26,69.51,81.97,108.53,7465,7617,7201,38562,-2086,815,2878,23,0.1863,0,-44,0,0,44,0,3262,176626,4508,1246,0.2133,19,9114,19,0,0.011,-362,18065,58,420,0.0218,1590,-359911,4097,2507
2498,2015/8/7,63,63,63,63,-10,68.44,68.74,69.27,81.12,108.34,2565,6261,7070,37601,-961,457,1300,118,0.1816,0,0,0,0,0,0,181,176759,380,199,0.2134,13,9127,13,0,0.011,-15,18050,0,15,0.0218,-359,-360270,516,875
2498,2015/8/7,63,63,63,63,-10,68.44,68.74,69.27,81.12,108.34,2565,6261,7070,37601,-961,457,1300,118,0.1816,0,0,0,0,0,0,181,176759,380,199,0.2134,13,9127,13,0,0.011,-15,18050,0,15,0.0218,-359,-360270,516,875
2498,2015/8/10,57.8,58.8,56.8,57.5,-8.73,66.14,67.78,68.65,80.21,107.01,18776,8996,8253,37665,64,3386,3128,194,0.182,0,0,0,0,0,0,-2279,174184,2078,4357,0.2103,3,9130,3,0,0.011,597,18647,902,305,0.0225,-2171,-362441,2016,4187
2498,2015/8/12,54.5,56.7,54.2,55,0.92,60,65.07,67.08,78.45,104.86,15807,13758,11245,38693,405,2364,1588,371,0.1869,7724,1661,1304,2965,0,0.0373,408,177468,1987,1579,0.2143,16,9146,16,0,0.011,146,18981,329,183,0.0229,535,-360368,2273,1738
2498,2015/8/13,55.6,55.9,50,50.7,-7.82,56.14,62.92,66.06,77.54,103.04,31744,18614,13116,39849,1156,5482,4210,116,0.1925,9784,2060,1324,3384,0,0.0473,-1353,177834,1336,2689,0.2147,0,9146,0,0,0.011,379,19360,782,403,0.0234,-1318,-361686,2498,3816
2498,2015/8/20,49.55,51,49.5,49.5,0.3,50.2,53.17,61.22,73.11,98.18,15605,19157,18886,41982,1295,2965,1648,22,0.2027,13340,-588,1778,1190,0,0.0644,-3797,179990,1305,5102,0.2173,0,9178,0,0,0.0111,417,19931,630,213,0.0241,-1105,-359737,4209,5314
2498,2015/8/21,48.2,48.5,44.55,44.55,-10,48.69,51.33,60.03,72.11,96.92,28689,19638,21498,39675,-2307,4645,6819,133,0.1916,14469,1129,2582,3716,5,0.0699,-2644,176883,1071,3715,0.2135,45,9223,45,0,0.0111,-728,19203,226,954,0.0232,-1820,-361557,3590,5410
2498,2015/8/21,48.2,48.5,44.55,44.55,-10,48.69,51.33,60.03,72.11,96.92,28689,19638,21498,39675,-2307,4645,6819,133,0.1916,14469,1129,2582,3716,5,0.0699,-2644,176883,1071,3715,0.2135,45,9223,45,0,0.0111,-728,19203,226,954,0.0232,-1820,-361557,3590,5410
2498,2015/8/24,42.55,44.5,40.35,40.35,-9.43,46.64,49.61,58.7,71.04,96.36,19518,21062,21572,37243,-2432,3053,5157,328,0.1799,12253,-2216,2306,90,0,0.0592,1593,179227,4004,2411,0.2163,40,9263,40,0,0.0112,-134,19069,239,373,0.023,1330,-360227,3985,2655
2498,2015/12/9,80.3,81,77.7,77.9,-3.83,81,82.38,81.84,75.01,79.5,14278,8760,10222,26443,-718,1405,2110,13,0.1278,18546,-254,753,500,1,0.0896,-129,234952,3185,3314,0.2838,-50,1557,0,50,0.0019,-997,23435,103,1100,0.0283,-810,-317000,3496,4306
2498,2015/12/10,76.7,76.9,70.2,71.6,-8.09,79.02,80.94,81.54,75.14,79.17,30479,13643,12188,27609,1166,3602,2430,6,0.1334,17322,-1224,2151,927,0,0.0837,-7376,227781,3563,10939,0.2751,-40,1517,0,40,0.0018,-784,22651,464,1248,0.0274,-7746,-324746,3967,11713
2498,2016/3/14,118.5,125.5,118.5,125.5,9.61,109.42,98.08,88.37,79.69,89.64,36931,37787,31822,26225,870,4879,3996,13,0.1261,17549,-227,2202,2022,47,0.0844,67,274643,2805,2738,0.3301,0,1802,0,0,0.0022,-923,25784,940,1863,0.031,405,-278241,4104,3699
2498,2016/3/15,133,136.5,113,114.5,-8.76,112.7,101.35,90.35,80.41,96.5,90632,47097,39798,26547,322,10222,9895,5,0.1277,14350,-3199,4045,856,10,0.069,-4632,273796,6354,10985,0.3291,-151,1651,0,151,0.002,-1655,24129,1760,3415,0.029,-2451,-280692,8814,11265
2498,2016/3/21,113.5,116.5,112,112.5,-0.44,114,111.71,97.35,83.22,101.75,21705,50403,44095,28281,50,2378,2313,15,0.136,13160,-760,511,386,635,0.0633,-1214,266469,1478,2692,0.3203,-42,1497,0,42,0.0018,528,27019,933,405,0.0325,-1569,-283246,1925,3494
2498,2016/3/22,111.5,111.5,101.5,101.5,-9.78,111.4,112.05,98.53,83.69,102.02,39593,40196,43646,29334,1053,6079,4988,38,0.1411,12462,-698,2408,1717,7,0.0599,579,266746,3638,3059,0.3206,-50,1447,0,50,0.0017,-1883,25136,133,2016,0.0302,-1384,-284630,3285,4669
2498,2016/4/6,88.2,90.2,86.5,86.5,-1.82,90.12,92.81,102.26,86.01,98.18,26677,29279,34724,35369,1453,2885,1408,24,0.1701,9509,-763,1331,573,5,0.0457,-6606,241629,3867,10472,0.2919,20,1064,20,0,0.0013,992,26899,1248,256,0.0323,-5252,-307687,2038,7290
2498,2016/4/7,86,86.8,79.1,79.3,-8.32,87.62,90.59,101.32,86.03,97.08,46949,33420,35459,38536,3167,7776,4576,33,0.1862,8899,-610,1876,1319,53,0.043,-6180,235458,4725,10905,0.2844,0,1064,0,0,0.0013,-950,25949,652,1602,0.0314,-5653,-313340,5049,10702
2498,2016/5/4,82.7,84.4,81.3,82.6,0.98,84.16,85.01,83.59,88.55,91.05,19248,21037,20657,40495,227,1920,1650,43,0.1957,8035,154,1155,1309,0,0.0388,-786,230524,1901,2686,0.2785,-19,1118,0,19,0.0014,-19,26022,817,836,0.0314,-659,-326083,2034,2693
2498,2016/5/5,80,80.2,74.4,74.4,-9.93,81.48,83.86,82.99,88.52,90.23,40630,22812,21456,40899,404,5214,4734,76,0.1977,12512,4477,1415,5895,3,0.0605,-1089,228238,2723,3812,0.2757,-254,864,0,254,0.001,-1501,24521,756,2257,0.0296,-2400,-328483,2949,5349
2498,2016/5/6,72,74.4,68.3,72,-3.23,78.64,82.36,82.62,88.4,89.26,40274,27484,22874,39032,-1867,3150,4986,31,0.1886,9431,-3081,3994,915,2,0.0456,335,229695,6287,5952,0.2775,-180,684,0,180,0.0008,1293,25814,3174,1881,0.0312,-1028,-329511,6754,7782
2498,2016/5/9,72,72.2,66.3,66.3,-7.92,75.42,80.5,82.11,88.2,88.52,29845,28939,24362,40512,1480,3482,1959,43,0.1958,12348,2917,773,3691,1,0.0597,-854,228987,2541,3394,0.2766,0,684,0,0,0.0008,-1125,24689,1105,2230,0.0298,-2344,-331855,1639,3983
2498,2016/5/10,64,71.2,62.2,69,4.07,72.86,78.78,81.36,88.08,87.37,51497,36299,28310,39961,-551,2783,3291,43,0.1931,13785,1437,3965,5403,1,0.0666,1457,229794,6767,5310,0.2776,0,684,0,0,0.0008,2146,26835,4892,2746,0.0324,2817,-329038,6793,3976
2498,2016/5/11,67,67.5,62.1,62.1,-10,68.76,76.46,80.4,87.83,85.98,43404,41130,31084,41416,1455,6114,4628,31,0.2002,15315,1530,2893,4424,1,0.074,-4390,225457,2112,6502,0.2724,-45,639,0,45,0.0008,-1672,25162,1451,3123,0.0304,-5809,-334847,3084,8893
2498,2016/6/6,101,101.5,98.5,98.5,-2.48,94.78,87.72,75.1,85.12,83.78,23372,34955,36971,29505,88,2771,2662,21,0.1426,16951,68,369,455,18,0.0819,1086,272416,3330,2244,0.3292,292,1363,332,40,0.0016,547,27854,1129,582,0.0337,1329,-280015,4082,2753
2498,2016/6/7,95,95.6,88.7,88.7,-9.95,95.06,89.19,76.43,84.69,84.43,51972,41219,38188,29129,-376,6615,6986,5,0.1408,16829,-122,1109,989,2,0.0814,7826,280242,10776,2950,0.3386,-63,1300,25,88,0.0016,-2340,25514,1300,3640,0.0308,3370,-276645,10946,7576
2498,2016/7/5,104,106.5,103.5,104,0.48,103.6,100.19,96.27,84,93.85,17362,32745,33475,31623,143,2309,2164,2,0.1529,21200,143,105,251,3,0.1025,-59,299292,434,493,0.3617,0,2270,0,0,0.0027,130,30315,515,385,0.0366,-16,-259324,1471,1487
2498,2016/7/6,103,104,94.8,96.5,-7.21,102.7,100.42,96.17,84.21,94.18,35794,27092,34796,32277,654,5654,4996,4,0.156,20814,-386,1196,811,1,0.1006,-1969,297353,2787,4756,0.3593,-60,2210,0,60,0.0027,-2452,27863,279,2731,0.0337,-3975,-263299,3051,7026
2498,2017/5/8,70.3,70.4,67.2,67.9,-4.37,70.48,71.16,72.64,75.8,82.76,12470,5613,4913,38160,147,1416,1261,8,0.1857,10844,1207,521,1728,0,0.0528,-2289,271658,1728,4016,0.3305,0,353,0,0,0.0004,-217,34030,17,234,0.0414,-2413,-315904,1136,3549
2498,2017/5/9,67.5,67.7,61.6,63,-7.22,68.9,70.36,71.87,75.57,82.19,24118,9013,6907,37562,-598,2128,2687,39,0.1828,11682,838,1354,2192,0,0.0569,-4136,267058,3959,8095,0.3249,0,353,0,0,0.0004,-341,33689,377,718,0.041,-4537,-320441,3068,7605
2498,2017/8/11,68.3,69.2,67.8,68.4,-0.29,69.52,70.57,71.46,71.26,77.97,4761,5898,5767,40963,-87,583,651,19,0.1994,11097,-226,629,403,0,0.054,-335,251536,441,776,0.306,0,1,0,0,0,-135,36979,80,215,0.045,-697,-330722,739,1436
2498,2017/8/14,68,68.2,62,62.2,-9.06,67.82,69.62,70.92,71.13,77.51,26511,10211,7966,40735,-228,3095,3290,33,0.1983,11280,183,2354,2537,0,0.0549,-2104,250662,1894,3998,0.305,-1,0,0,1,0,-2671,34308,145,2816,0.0417,-3721,-334443,2662,6383
2498,2018/2/5,69.1,69.3,67.4,68.6,-2.83,70.42,69.89,70.76,69.89,73.74,5384,8776,7514,40603,-202,642,818,26,0.1979,6008,-397,486,89,0,0.0293,-1319,252207,501,1820,0.3072,0,120,0,0,0.0001,-599,36637,24,623,0.0446,-1186,-316831,1060,2246
2498,2018/2/6,66.1,67,61.9,62.3,-9.18,68.6,69.17,70.26,69.85,73.58,14244,9752,8204,39342,-1261,2073,3294,40,0.1917,5342,-666,994,328,0,0.026,-3252,248776,1460,4712,0.303,0,120,0,0,0.0001,-837,35800,90,927,0.0436,-2929,-319760,1269,4198
2498,2018/8/9,52.1,52.2,51.6,51.6,-1.9,53.36,53.8,53.59,55.84,67.31,2916,4659,4066,36129,210,399,178,11,0.1764,3262,8,124,132,0,0.0159,-388,251613,477,865,0.3071,0,160,0,0,0.0002,-160,37068,145,305,0.0452,-419,-338951,775,1194
2498,2018/8/10,51,51.3,46.7,47.05,-8.82,51.81,53.03,53.3,55.63,67.03,18735,7936,5449,34596,-1533,2272,3692,113,0.1689,4458,1196,498,1695,1,0.0218,-1520,250675,1853,3373,0.3059,0,160,0,0,0.0002,-853,36215,171,1024,0.0442,-2679,-341630,1781,4460
2498,2018/8/14,47.25,47.35,45.25,46.15,-1.91,48.89,51.57,52.7,55.24,66.89,6319,8367,6388,34068,-96,776,833,39,0.1663,3845,66,544,610,0,0.0188,-680,251629,855,1535,0.3071,0,160,0,0,0.0002,-107,36576,89,196,0.0446,-867,-342562,882,1749
2498,2018/8/15,46,46,42.85,42.85,-7.15,46.94,50.39,52.09,54.98,66.7,13158,10202,7448,33698,-370,1856,2194,32,0.1645,4916,1071,382,1453,0,0.024,-1095,250673,1728,2823,0.3059,0,160,0,0,0.0002,-546,36030,164,710,0.044,-1510,-344072,1248,2758
2498,2018/10/5,38.6,38.7,36.4,38.4,-1.66,39.15,40.19,39.69,45.79,63.62,9296,6560,7050,29242,-428,865,1265,28,0.1428,6166,-512,935,423,0,0.0301,-1220,242068,2398,3618,0.2955,0,128,0,0,0.0002,-221,36044,352,573,0.044,-961,-348390,1501,2462
2498,2018/10/8,37.2,37.5,34.7,35.5,-7.55,38.27,39.75,39.47,45.5,63.17,18660,9212,8323,28635,-607,1820,2364,63,0.1398,6886,720,1053,1773,0,0.0336,-3672,241731,2333,6005,0.2951,0,128,0,0,0.0002,438,36482,903,465,0.0445,-3665,-352055,2394,6059
2498,2018/10/9,35.6,35.65,33.75,33.75,-4.93,37.12,39.09,39.29,45.18,62.88,13669,10889,9292,28195,-440,1386,1765,61,0.1377,6843,-43,1013,970,0,0.0334,-2447,241284,1660,4107,0.2945,0,128,0,0,0.0002,-5,36477,547,552,0.0445,-1840,-353895,1537,3377
2498,2018/10/11,30.6,31.7,30.4,30.4,-9.93,35.42,37.82,38.87,44.82,62.62,14508,12723,9222,24804,-3391,1352,4623,120,0.1211,7542,699,570,1269,0,0.0368,1785,243538,4800,3015,0.2973,0,128,0,0,0.0002,292,36769,620,328,0.0449,1591,-352304,3868,2277
2498,2018/12/5,45.35,47.1,45.35,46.45,0.22,46.52,44.7,43.4,38.53,55.02,12609,35578,26231,32198,899,1665,760,5,0.1572,10906,-344,682,363,25,0.0533,-1313,242164,1058,2371,0.2957,0,130,0,0,0.0002,-23,40280,365,388,0.0492,-505,-347167,1482,1987
2498,2018/12/6,46.75,46.75,42.15,42.55,-8.4,45.63,44.69,43.57,38.59,54.83,21149,32477,25619,31521,-677,2438,3113,2,0.1539,10404,-502,1244,742,0,0.0508,-1873,238084,2451,4324,0.2907,0,130,0,0,0.0002,-854,39426,515,1369,0.0481,-2449,-349616,1847,4296
2498,2018/12/7,43.75,43.95,42.75,42.8,0.59,45.08,44.78,43.79,38.65,54.75,9888,16427,25327,32000,479,1165,667,19,0.1563,10557,153,378,547,16,0.0516,-1267,233758,1270,2537,0.2854,0,130,0,0,0.0002,-305,39121,181,486,0.0478,-1469,-351085,1271,2740
2498,2018/12/10,41.6,41.9,39,39.5,-7.71,43.53,44.59,43.65,38.65,54.5,19330,15108,25835,31471,-529,1879,2350,58,0.1537,10397,-160,1076,940,24,0.0508,-2045,231713,4481,6526,0.2829,0,130,0,0,0.0002,-999,38122,277,1276,0.0465,-3353,-354438,3915,7268
2498,2019/8/6,35.4,36.05,35.1,35.85,-1.51,37.17,38.46,38.88,37.2,43.56,6260,6200,6708,49541,-58,978,790,246,0.242,3291,-99,334,235,0,0.0161,-1279,125104,585,1864,0.1527,0,136,0,0,0.0002,-304,45641,25,329,0.0557,-1108,-455633,1277,2385
2498,2019/8/7,32.5,33.75,32.4,33,-7.95,36,37.82,38.6,37.16,43.4,21694,9693,8444,48066,-1475,2284,3726,33,0.2348,3180,-111,888,777,0,0.0155,-1204,123744,1383,2587,0.1511,0,136,0,0,0.0002,-477,45164,150,627,0.0552,-3237,-458870,2626,5863
2498,2020/1/20,37.95,38.1,37.5,37.55,-0.66,37.64,37.25,37.89,36.7,41.48,2433,3312,4312,42866,-538,234,646,71,0.2094,3679,-94,87,11,11,0.018,236,124961,295,59,0.1526,1,202,1,0,0.0002,-223,43118,20,243,0.0527,-136,-461647,529,665
2498,2020/1/30,34.6,35.5,34.05,34.2,-8.92,36.92,36.97,37.64,36.64,41.44,10089,4689,4418,42626,-240,1293,1525,8,0.2082,3110,-569,880,311,0,0.0152,787,125373,1878,1091,0.1531,0,202,0,0,0.0002,-550,42568,151,701,0.052,582,-461065,2285,1703
2498,2020/3/11,35.95,36.05,34.3,34.85,-2.65,36.14,36.37,35.55,36.3,41.03,6003,8035,10395,39318,-381,554,913,22,0.1921,3126,-363,470,109,2,0.0153,-53,128887,785,838,0.1574,0,207,0,0,0.0003,-910,42290,63,973,0.0516,-950,-453919,1012,1962
2498,2020/3/12,34.7,34.7,31.9,32.1,-7.89,35.18,35.93,35.45,36.25,40.98,12700,8591,10395,38994,-324,1494,1791,27,0.1905,2720,-406,723,322,5,0.0133,-2144,127652,757,2901,0.1559,0,207,0,0,0.0003,-824,41466,160,984,0.0506,-1967,-455886,1730,3697
2498,2020/3/12,34.7,34.7,31.9,32.1,-7.89,35.18,35.93,35.45,36.25,40.98,12700,8591,10395,38994,-324,1494,1791,27,0.1905,2720,-406,723,322,5,0.0133,-2144,127652,757,2901,0.1559,0,207,0,0,0.0003,-824,41466,160,984,0.0506,-1967,-455886,1730,3697
2498,2020/3/13,29,30.2,28.9,29.75,-7.32,33.62,35.41,35.23,36.16,40.85,16205,10267,10720,36729,-2265,2442,4482,225,0.1794,2096,-624,801,180,3,0.0102,-2221,127064,1636,3857,0.1551,0,207,0,0,0.0003,-168,41298,92,260,0.0504,-2135,-458021,2474,4609
2498,2020/3/13,29,30.2,28.9,29.75,-7.32,33.62,35.41,35.23,36.16,40.85,16205,10267,10720,36729,-2265,2442,4482,225,0.1794,2096,-624,801,180,3,0.0102,-2221,127064,1636,3857,0.1551,0,207,0,0,0.0003,-168,41298,92,260,0.0504,-2135,-458021,2474,4609
